"Location Code","Company","Address Line 1","Added By","Note Date","Note Time","Note"
"132903","GDC PROPERTIES","385 Union Ave Brooklyn 11211","WHITENER H","08/25/2022","12:49:43","Service: RATS Inspected fire sprinkler control room and storage room and bike room and boiler and water heater room and compactor and tenant storage room.  Inspected all existing interior and exterior equipment and no issues to note at this time.  No rebating needed at this time and or any droppings and no live rat sightings seen at this time.  Spot treatments applied in all rooms using Sus and gentrol along base of floors and floors.  HP of monetary devices replenished throughout all rooms for monitoring of any existing pest and or rodent activity.  Treated main compactor room on walls and around compactor chute for flesh and house fly activity.  Rodent treatments applied in to voids in compactor room in ceiling using ditract tracking powder.  No issues to note at this time.   IPM,H.W."
"105652","WESTSIDE RIFLE & PISTOL RANGE","20 WEST 20TH ST NEW YORK 10011","MERCEDES J","08/25/2022","12:50:51","Service: PEST ELIM MAINT Treated common areas and checked monitors around perimeter all clean"
"106788","ALPHA KAPPA ALPHA","144-06 ROCKAWAY BLVD JAMAICA 11436","LUIS G","08/25/2022","12:51:00","NO ANSWER"
"104305","TKR PROPERTIES HOWARD MANDEL","4821 5th St Long Island City 11101","RICHARDS J","08/25/2022","12:51:30","Service: RATS Inspected areas, mouse activity seen dining area by ac unit . Slight activity seen behind stove . Dusted areas and baited . Hp of monitary devices placed"
"108769","Sapid Indian Rest.","595 Washington Ave Brooklyn 11238","COWARD A.","08/25/2022","12:53:25","Service: PEST ELIM MAINT Fan sprayed baseboards throughout the site also sprayed walls applied gel to every crack and crevice left glue board monitors  German cockroach infestation and American cockroach infestation in basement needs actisol fogger"
"124811","2270 REALTY CO. LLC","2270 Ocean Ave Brooklyn 11229","SILVESTRO","08/25/2022","12:53:54","Service: BEDBUG FOL UP Treated the rooms for bed bugs ! Rooms are a mess but no activity was found ."
"132046","KST DAY CARE","8805 239th St Bellerose 11426","LUIS G","08/25/2022","12:54:00","MAIL BOX FULL NO ANSWER"
"133429","East Village Property Management","516 E 12th St New York 10009","REPS S.","08/25/2022","12:57:19","Service: ROACHES Serviced 1 apartment at 516 East 12th street and serviced 3 apartments at 346 East 13th street. Service ticket filled out"
"124810","505 AVENUE LLC","505 Elmwood Ave Brooklyn 11230","PRICE J.","08/25/2022","13:01:26","Service: BEDBUG EVAL Bedbug eval for apt 2f inspect all common areas check bedroom mattresses dresser closet walls floors baseboard living room couches chairs tables desk no bedbugs found"
"108474","PICCOLI","522 6TH AVE BROOKLYN 11215","LUIS G","08/25/2022","13:04:00","LEFT MSG"
"121670","MIDDLE VILLAGE ADULT CENTER","6910 75th St Middle Village 11379","CHIN SAU","08/25/2022","13:05:47","Service: PEST ELIM MAINT Sprayed for roaches and check for any mice activity"
"126492","SWEET SPOT","2272 31st St Astoria 11105","FERNANDEZ","08/25/2022","13:06:03","Owner is on vacation wants to reschedule for next week"
"122690","CREAM RIDGEWOOD","5909 71st Ave Ridgewood 11385","MERCIUS J.","08/25/2022","13:07:02","Service: PEST ELIM MAINT General service rodent and roaches treated baseboards bathrooms kitchen area basement storage room exterior garbage area updated doh log"
"132311","LAMBDA LOUNGE","2255 adamclayton powell jr blv New York 10027","R. CARRION","08/25/2022","13:11:00","CLOSED AND NO ANSWER."
"132311","LAMBDA LOUNGE","2255 adamclayton powell jr blv New York 10027","JOSEPH MAC","08/25/2022","13:11:44","Closed . Called office spoke to he called , was not able to get no one on the phone . See enclosed picture"
"133717","The Sweet Life","216 Boulevard Hasbrouck Heights 07604","D PARRELLI","08/25/2022","13:14:01","Service 1x per month @ $85 plus tax  1st floor, no basement. Small location but issue with flies in the back kitchen.   Recommended Fly Light @ $300   Recommended Fly Treatment @ $250   She seems to only want to go with the service, but we will see  Service for roaches rodents gel spray foam maintenance"
"133780","LIFE OF PIE","437 Martin Luther King Jr Dr JERSEY CITY 07304","WILLIAMS C","08/25/2022","13:20:50","Store close picture taken"
"127130","BELL AMORE IMPORTS INC","300 W ELIZABETH AVE LINDEN 07036","FORD J.","08/25/2022","13:22:56","Service: PEST ELIM MAINT Inspected and treated the warehouse, offices, bathrooms, exterior, kitchen and common areas. Sprayed BandG transport and nyguard plus gel bait in cracks and crevices. Changed bait and glue boards. Changed bait and glue boards. Checked all bait stations and ketchalls. I caught one mouse in a tincat by the open garage door. I think he tried to sneak and we got him. Signed the doh form."
"128738","Roddys Pizza","46 N Main St Port Chester 10573","IAN","08/25/2022","13:23:00","DEAD 8/25/22, CLOSED DOWN - IAN"
"125628","Hamilton Hall","3495 Broadway New York 10031","JOSEPH MAC","08/25/2022","13:23:40","I one there I called office spoke to Steven he called then ask me to move on he's gonna reschedule"
"116030","THE MONSTER","80 GROVE ST NEW YORK 10014","KRASHI Z.","08/25/2022","13:24:24","Service: ANTS Conducted Ant Treatment in storage rooms, behind the bars, club, kitchen, dining areas, lounge area, liquor storage rooms, bathrooms, boiler room and common areas. Performed ipm methods with spot treatment to perimeter of all areas mentioned."
"128763","Chestnut Holdings of New York","1560 Grand Concourse Bronx 10456","CAPPA T.","08/25/2022","13:25:49","Service: PEST ELIM MAINT Treated tenant list and common grounds as well"
"130838","Purely Juiced","262 1st St Ste A Hoboken 07030","JOHNI","08/25/2022","13:29:00","REP HAS CC INFO - SENDING NOW, I WILL ATTACH TO DOCUMENTS AS SOON AS I GET IT"
"132806","GREG","214 Bay 8th St Brooklyn 11228","DELBIANCO","08/25/2022","13:30:26","Service: PEST ELIM MAINT Treated common areas.. checked monitors around perimeter"
"116122","SLICED BY HARLEM","1215 AMSTERDAM AVE NEW YORK 10027","JOSEPH MAC","08/25/2022","13:31:45","Service: PEST ELIM MAINT General service all common area pizza area dining area bathroom basement area. Treated for roaches and rodents sprayed check and reset traps replaced glue boards in fly unit into basement"
"133577","F&S Morris Corp.","1133 Morris Avenue Bronx 10465","MADERA M.","08/25/2022","13:34:51","Forgot to start service ticket on PestPac at commencement of service."
"133127","Manhattanville Coffee","142 Edgecombe Ave New York 10030","NICOLE.P","08/25/2022","13:35:00","NEW AUTO - ANTHONY M"
"133637","Chaim Meisels","229 Chester St Brooklyn 11212","KRASHI A.","08/25/2022","13:36:01","Service: MICE Installed 2 ketchalls in backyard under the deck, both sides"
"124432","MIKA","25 Thames St Brooklyn 11206","MELENDEZ J","08/25/2022","13:38:23","Service: SAT MAINT Checked monitors all good and treated kitchen,office and side room with transport.Also replaced dirty glue boards behind counter."
"132119","Punto Criollo","73 Market St Paterson 07505","IAN","08/25/2022","13:39:00","DEAD 8/25/2022, REFUSALS - IAN"
"120271","Boxers","37 W 20th St New York 10011","MERCEDES J","08/25/2022","13:40:33","Service: PEST ELIM MAINT Treated common areas and checked monitors around perimeter all clean"
"121927","HARRISONS BAGEL SHOP","111 FRANK E RODGERS BLVD S HARRISON 07029","ELOUALI H.","08/25/2022","13:43:25","Service: PEST ELIM MAINT Checked all monitors and traps. Changed glue boards. Sprayed behind counters, under appliances, throughout the kitchen, bathroom, storage closet, and dining area."
"130705","BLUE MOON HOTEL","110 Orchard St New York 10002","NICOLE.P","08/25/2022","13:44:00","wrong bluemoon note"
"130705","BLUE MOON HOTEL","110 Orchard St New York 10002","NICOLE.P","08/25/2022","13:45:00","wrong note"
"117377","THE SENECA","582 Seneca Ave Ridgewood 11385","MERCIUS J.","08/25/2022","13:45:33","Service: PEST ELIM MAINT General service rodent and roaches treated baseboards bathrooms kitchen counter area cabinets bar area dining area exterior storage room basement pantry area office checked bait ketch all rtu and updated doh log"
"130116","LIQUOR STORE","9609 Corona Ave Corona 11368","CHIN SAU","08/25/2022","13:45:35","Service: PEST ELIM MAINT Rebait all lps outside the parking lot and spray the liquor store and knock on 1st floor apt"
"127236","Meat And Bread","201 Allen St New York 10002","ROSE","08/25/2022","13:46:00","BLOCKED NUMBER 607-228-3441 AS PER DAVID AT THE TELEMARKETERS OFFICE"
"125825","STELLAR MANAGEMENT","151-153-155 Ridge St New York 10002","REPS S.","08/25/2022","13:48:17","Service: ANTS Treated apartment A1 for ants. Inspected areas that were reported by tenant, didn’t see any activity.Used gel bait in crevices of closet. Sweet feeding treatment. Lined closest with glueboards for further monitoring. Service ticket filled out, left it with super. Upon Next service visit, stop by apt A1 for a follow up."
"118774","Blue Moon Hotel","100 Orchard St New York 10002","NICOLE.P","08/25/2022","13:52:00","TRIED CALLING RANDY AND I WAS UNABLE TO LM. CALLED THE LOCATION AND I SPOKE WITH DAVE AND HE GAVE ME SHAINA'S EMAIL AND AND SAID SHE WILL BE THE ONE TO SET UP AND SPEAK TO ABOUT PAYMENT"
"118774","Blue Moon Hotel","100 Orchard St New York 10002","NICOLE.P","08/25/2022","13:53:00","I EMAILED SHAINA THE INVOICE, CC AND ACH FORM"
"122220","MAMO RESTAURANT","323 W BROADWAY NEW YORK 10013","NICOLE.P","08/25/2022","13:55:00","emailed statement"
"109065","CANARSIE CHILD CENTER","650 EAST 77TH ST BROOKLYN 11236","BOURDEAU S","08/25/2022","13:56:43","Closed picture in pest pac spoke to Caroline"
"133772","Candace Khan","9112 117th St Richmond Hill 11418","RICHARDS J","08/25/2022","13:58:14","Service: ANTS Inspected areas. Worker ants see side by kitchen door where space is by perimeter . Perimeter treatment applied throughout in areas and gel cc."
"106395","SHELTERING ARMS CHILDREN","412 EAST 147TH ST BRONX 10455","MADERA M.","08/25/2022","13:58:38","Service: BEDBUG EVAL Inspected and treated 10 cubicles and immediate surrounding areas."
"114060","ESQUIRE","47 Thames St Brooklyn 11237","MELENDEZ J","08/25/2022","14:02:05","Service: PEST ELIM MAINT Treated bathrooms and kitchens where able to service with transport plus treated all 4  floor perimeter with transport."
"131225","Washington Pharmacy","484 E Tremont Ave Bronx 10457","RICHCOLUCI","08/25/2022","14:03:11","DEAD DEAL. They do not need our services anymore   All is in order. If they decide in the future they will call us. Rc"
"123674","MARINA ICE CREAM CORP","1195 MCDONALD AVE BROOKLYN 11230","RIVERA M.","08/25/2022","14:04:08","Service: PEST ELIM MAINT Spot treatment of all common areas in the establishment.  Rebait 8 lps boxes. There was activity in lps boxes.  Placed glue boards in basement and break room.  IPM   Cykick   Updated doh log and took a picture of it."
"133759","VERANA","530 Livingston St Norwood 07648","MURPHY J.","08/25/2022","14:04:31","Move to Tuesday 30th"
"109383","BRONX BAPTIST CHURCH","331 EAST 187TH ST BRONX 10458","ROD. MARIO","08/25/2022","14:08:05","Service: PEST ELIM MAINT Service all common areas entrance, offices, behind counter, all classrooms rooms, storage room, kitchen, bathrooms, prep area, dishwasher area, break room, 1st floor, 2nd floor, 3rd floor, boiler room area, basement area. Advion gel for roaches in kitchen areas, break room area, prep area boiler room area. Replace liberty glue boards in kitchen, boiler room area, garage area. Placed first strike in all common areas, boiler room area, storage room area, garage area. Spot treatment transport in baseboard entrance, offices, behind counter, all classrooms rooms, storage room, kitchen, bathrooms, prep area, dishwasher area, break room, 1st floor , 2nd floor, 3rd floor, basement, boiler room area. Updated (DOH) LOG SHEET IPM, RNR."
"111787","FELLOWSHIP COVENANT CHURCH","720 CASTLE HILL AVE BRONX 10473","ROD. MARIO","08/25/2022","14:09:04","Called number on note spoke with Declan and told me it's to late to service he is not around will need to reschedule."
"131100","CLINTON HALL","601 E 189th St Bronx 10458","ROD. MARIO","08/25/2022","14:10:57","Called Derek and he told me will need to reschedule place is open and timing is to late will need to reschedule."
"132073","Claudia smith","2138 29TH STREET ASTORIA 11105","FERNANDEZ","08/25/2022","14:11:50","Service: PEST ELIM MAINT Baited all traps bait was eaten"
"133535","ROUND K BY SOL","78 Canal St New York 10002","NICOLE.P","08/25/2022","14:12:00","LM. EMAILED THE INVOICE, CC AND ACH FORM"
"133781","ISLA BONITA","6023 Park Ave West New York 07093","D PARRELLI","08/25/2022","14:14:54","Service 2x per month @ $60 per service = $120 plus tax  1st floor, small basement. Medium sized location   Met with owner Gustavo, claims to be paying $100 per month for 2 services a month with a local exterminator. Explained to him about our company and quality of service. Originally quoted at $140 per month but he wasn't happy with that. Wouldn't go lower than $120 per month on the quote   Service for roaches rodents gel spray maintenance"
"133498","RUSTICO TAVERNA","6517 Fresh Pond Rd Ridgewood 11385","NICOLE.P","08/25/2022","14:18:00","CALLED THE LOCATION TO SET UP PAYMENT AND I WAS TOLD THAT THEY ARE HAVING SERIOUS ISSUES. I LET THEM KNOW THAT WE HAVE ONLY JUST STARTED SERVICE HAVE WE HAVE ONLY BEEN THERE ONCE. I WAS TOLD THAT SANDRO WILL PROVIDE THE TECH WITH A CHECK TOMORROW.   THE CUSTOMER ALSO SAID HE IS SEEING ACTIVITY IN HIS APARTMENT UPSTAIRS"
"117615","FORT WASHINGTON SENIOR CENTER","99 FORT WASHINGTON AVE NEW YORK 10032","CAPPA T.","08/25/2022","14:18:51","Service: PEST ELIM MAINT Treated rooms kitchen and common grounds as well Perimeter treatment baseboards  Gelled crack n crevice treatment  Installed new monitors And rebaited all bait stations  Updated doh log"
"130411","Home 2 Suites by Hilton-Edision","858 New Durham Rd Edison 08817","FORD J.","08/25/2022","14:32:44","Service: ROACHES Treated rooms 201,203 and 324 for roaches. Inspected and treated the kitchens, bathrooms and bedrooms. Sprayed BandG transport and nyguard plus gel bait in cracks and crevices. I treated under and around all of the appliances,sinks,drains, baseboards and common areas I did see some small baby roaches in room 201. None in the other 2 rooms. I would recommend putting these rooms on the list next regular service visit."
"110068","AMERICAN GOURMET FOODS","831 6TH AVE NEW YORK 10001","NICOLE.P","08/25/2022","14:34:00","LM AND EMAILED TO SET UP PAYMENT"
"113897","NEWS CORP","967 1ST AVE NEW YORK 10022","REPS S.","08/25/2022","14:39:22","Service: NEW ACCT SVCE Insoexted all common areas , voids located upstairs and in basement. Rat droppings seen in basement. Very hard to complete service when it’s impossible to make a way in the basement. Super super cluttered."
"130881","174 Bay 25th St Realty LLC","174 Bay 25th St Brooklyn 11214","TIFFANY","08/25/2022","14:40:00","LM FOR DAUGHTER"
"119603","BLACK ANT","60 2ND AVE NEW YORK 10003","LOPEZ A.","08/25/2022","14:40:35","Waited 1 45 minutes for the Porter to come but at 12:15pm I called the office and spoke Greg he said move on. Need to reschedule"
"130880","172 East 89th St Realty LLC","172 E 89th St New York 10128","TIFFANY","08/25/2022","14:42:00","LM FOR DAUGHTER"
"126531","Marco Pharmacy","814 E Tremont Ave Bronx 10460","MADERA M.","08/25/2022","14:48:34","Service: PEST ELIM MAINT Inspected and serviced entire location both floors including all traps and devices. Applied spot treatment to perimeter of entire location including complete basement, bathroom, office, front of house and all common areas. Rebated bait stations. Changed glue boards throughout.   Updated Doh log sheet."
"113472","TACO MAHAL","73 7TH AVE SOUTH NEW YORK 10014","MIRIAM","08/25/2022","14:54:00","KAMIAL DROPPED OFF KEY READY FOR KENNY LEAVING IN THE BACK TOMMOROW NIGHT"
"133607","Yukimi","24 Teneyck Ave Greenwood Lake 10925","NICOLE.P","08/25/2022","14:56:00","emailed invoice and payment options"
"129416","HALAL FRESH FOOD CORP","1064 College Ave Bronx 10456","R. CARRION","08/25/2022","14:56:00","Mike D called to inform us that this customer is need of equipment and I should reach out to Amy. Confirmed."
"130368","","176 Main St East Rockaway 11518","IAN","08/25/2022","14:56:00","lm for joe"
"131529","One Sixty Madison","160 Madison Ave New York 10016","KRASHI Z.","08/25/2022","14:57:56","Service: PEST ELIM MAINT Serviced traps and devices in the basement, compactor room, electrical room, mechanical room , laundry room, exterior parking area, 4th floor terraces for rats . Installed glue boards for monitoring in the basement area and mechanical rooms. Spot treatment for flies in the compactor room."
"105873","COLUMBA HALL HDFC","209 EAST 118TH ST NEW YORK 10035","VALERA F.","08/25/2022","14:57:59","Service: PEST ELIM MAINT Started app late and ran out of service tickets .  Brought room list with me.  Applied Advion gel bait to cracks and crevices on each kitchen on each floor.  Rebait monitor RTU bait stations with first strike.  Spot treatment suspend on baseboards,  rooms, kitchens, bathrooms, offices, radiators, laundry room  and basement  Need to bring in extra glue boards.   IPM, RNR."
"118484","GINOS PIZZERIA RESTAURANT","345 E 83RD ST NEW YORK 10028","LUIS G","08/25/2022","14:58:00","SPOKE TO STEVE CONFIRMED SEPTEMBER AND CONFIRMED NO RESCHEDULE AUIGUST"
"120730","CAFE MOCA","487 Seneca Ave Ridgewood 11385","MERCIUS J.","08/25/2022","14:59:20","Service: PEST ELIM MAINT General service rodent and roaches treated baseboards bathrooms kitchen counter area cabinets closets dining area hallway basement boiler office boiler room pantry area checked tin cat rtu ketch all and updated doh log"
"132232","Villagio","229 Wolfs Ln Pelham 10803","RICHCOLUCI","08/25/2022","15:00:00","DESD DEAL. They do not want our services anymore. Spoke to both brothers back and forth over a week now. Too much game. Rc."
"101960","FORT GREENE SR. CENTER","966 FULTON ST BROOKLYN 11238","COWARD A.","08/25/2022","15:00:08","Service: PEST ELIM MAINT What I saw was no activity at this time of visit  What I did was inspected all the areas and traps  Fan sprayed baseboards throughout the site Replaced glue boards  Checked rtus  Signed doh log sheet"
"129142","Secret Garden Juice Bar & Tea House","347 Lewis Ave Brooklyn 11233","CADORE K.","08/25/2022","15:00:21","Service: PEST ELIM MAINT serviced the entire location serving area kitchen underneath shelves tables counters sinks IPM location has German roach activity in the kitchen area underneath sinks counter rebate RTU bait stations Used roach gel underneath sinks counters and shelves Updated DOH log"
"133607","Yukimi","24 Teneyck Ave Greenwood Lake 10925","NICOLE.P","08/25/2022","15:04:00","ONE TIME ACH PAYMENT"
"132284","AKAM ASSOCIATES","1640 York Ave New York 10028","HUNTLEY E.","08/25/2022","15:04:40","Service: BEDBUG FOL UP Exterminator Pest control service Ipm R&R program Treated entire apartment 1d For bedbugs Preventative treatment Treated entire vacant apartment  Also Dusted holes in vacant apartment Treated apartment 3d for bedbugs Not prepared for a proper Bedbug service Treated as best as possible Dusted holes in the walls"
"125271","M COFFEE","167 ROGERS AVE BROOKLYN 11216","WHITENER H","08/25/2022","15:05:57","Service: RATS Actual start time was 2:35PM.  Inspected basement for complaint of rats.  Found void and tunnel system on basement concrete stairs left side of brick wall.  Voids also noted in ceilings as soon as you walk down to basement.  Rodent treatments applied to voids in brick foundation wall using ditract tracking powder.  Checked all existing sidekicks with t-rex snappers and express LP bait stations.  Rebaited all equipment with first strike Soft bait after removal and cleanout of all equipment debris.  No issues noted at this time.  IPM. H.W.  No doh log on site."
"133433","PROPERTY MANAGEMENT","107 Schenectady Ave Brooklyn 11213","SILVESTRO","08/25/2022","15:09:37","Service: ROACHES Treated kitchen for roaches used b&G tank and also treated with gel in the kitchen"
"113897","NEWS CORP","967 1ST AVE NEW YORK 10022","REPS S.","08/25/2022","15:10:03","Treated common areas. Very hard to perform service when basement is a complete mess. Basement needs to be decluttered asap"
"124067","LUCYS VIETANAMESE","262 IRVING AVE BROOKLYN 11237","LUIS G","08/25/2022","15:11:00","LEFT MSG WITH CARLOS FOR MANAGER SAMMY TO CALL ME BACK/ MIMI KNOWS WE NEED A NEW KEY"
"113897","NEWS CORP","967 1ST AVE NEW YORK 10022","REPS S.","08/25/2022","15:11:32","Collected $75"
"128935","Dependable property management","1717 Avenue N Brooklyn 11230","RIVERA M.","08/25/2022","15:12:39","Service: PEST ELIM MAINT Service was provided to apartments on Liberty Pest Control form.  Spot treatment of all the entire building.  Placed 2 boxes of glue boards in basement.  The account says it’s 30 minutes, this NOT a 30 minute account.."
"113897","NEWS CORP","967 1ST AVE NEW YORK 10022","REPS S.","08/25/2022","15:13:38","Would recommend 2 hours of rodent proofing for now due to fact couldn't inspect entire basement due to significant cluttering. More time may be needed."
"125529","TONYS PIZZA AND PASTA","755 VAN HOUTEN AVE CLIFTON 07013","NICOLE.P","08/25/2022","15:14:00","CALLED THE LOCATION AND TONYS CELL SERVERAL TIMES TO UPDATE THE CC INFO."
"132539","GRANDMA'S BAKERY","381 Broadway Bayonne 07002","ELOUALI H.","08/25/2022","15:21:52","Service: PEST ELIM MAINT Checked all monitors and traps. Changed glue boards. Applied roach gel bait to cracks and crevices throughout the bakery. Sprayed behind counters, under appliances, throughout the kitchen, bathroom, customer area, prep area, and along the walls of the bakery. Roach activity is still heavy. Will need to stay on top of it to bring the situation under control."
"132757","Amore Pizza","370 W 58th St New York 10019","CAROLINE","08/25/2022","15:23:00","THIS IS NOT A KEY ACCOUNT"
"133244","HOUSE OF BIRYANI'S AND KEBAB'S","1372 Centennial Ave Piscataway 08854","NICOLE.P","08/25/2022","15:27:00","CALLED AND LM TO SET UP PAYMENT. I ALSO EMAILED THE CC AND ACH FORMS AND INVOICE"
"132509","KLD Convenience Store","2409 2nd Ave New York 10035","VALERA F.","08/25/2022","15:30:23","Service: PEST ELIM MAINT Found no signs of rodent activity.  No traps to inspect.  Spot treatment suspend on baseboards, service counter, bathroom and behind service counter   Updated doh log (see photo)   IPM, RNR."
"119974","HMJ","3030 Middletown Rd Bronx 10461","ROD. MARIO","08/25/2022","15:31:39","Service: PEST ELIM MAINT Inspected monitored device all RTU’s we’re all active. Rebate with first strike. Service all common areas entrance, kitchen, bathroom, laundry bathrooms, basement area, all Garbage disposal area, compact room,storage room. Advion gel for roaches in kitchen cabinets, bathroom cabinets. Replace liberty glue boards in kitchen areas, basement area, compact room area, basement garbage disposal area. Eco-pco in compact room area. Dusted zp tracking powder in compact room area, basement garbage disposal area. Note (MOST TENTS REFUSED OR DID’T ANSWER). Note (no updated on liberty pest control sign sheet see photo), (meet with super service apt 5F, 5C, 4F). Spot treatment transport in baseboard entrance, kitchen, bathroom, hallways, garbage disposal area, compact room area, storage room area, laundry room area, Updated (SERVICE TICKET) IPM, RNR."
"130354","GAME DAY SPORTS BAR","5757 Broadway Bronx 10463","MADERA M.","08/25/2022","15:32:44","Service: PEST ELIM MAINT Inspected and serviced entire location both floors including all traps and devices.   Applied crack and crevice treatment in kitchen and bar areas everywhere necessary.                   Applied spot treatment to perimeter of entire location including basement, kitchen,behind bar,bathrooms,front of house and all common areas changed glue boards throughout. Updated Doh Log Sheet."
"113878","CEDRA PHARMACY","2268 BROADWAY NEW YORK 10024","ROSE","08/25/2022","15:33:00","BLOCKED NUMBER- 212-496-6000 AS PER DAVID AT THE TELEMARKETERS OFFFICE. ALL OTHER NUMBERS ALREADY BLOCKED"
"133431","HARMON REALTY GROUP","1820 Harman St Ridgewood 11385","RICHARDS J","08/25/2022","15:36:02","Don't have equipment ."
"122099","Master Grill","262 Cypress Ave Bronx 10454","RICHCOLUCI","08/25/2022","15:37:38","CONTINUE SERVICES STARTING IN MID SEPTEMBER. Spoke to Kenny and convinced him to continue service. He said we can start again in September. Rc."
"132172","BARISTA AND BAKER","227 Kingston Ave Brooklyn 11216","WHITENER H","08/25/2022","15:37:54","Service: RATS Inspected entire perimeter of basement and front small seating area for complaint of rodent/rat activity.  No live sightings and or any droppings noted at this time.  Small voids noted in pump and equipment room in ground as noted in initial eval I performed months ago.  Some small voids also noted in rear of basement front of basement access panels and in ceilings throughout basement.  Small void also noted on 1st floor in seating area in floor.  All of these issues exposed voids as noted are the same voids from evaluation.  Rodent treatments applied to all open and exposed voids throughout basement and 1st floor using ditract tracking powder.  HP of two GRB 24 rat mats installed in basement for monitoring of any existing rodent/rat activity.  No issues to note at this time.  IPM. H.W.  No doh log."
"133780","LIFE OF PIE","437 Martin Luther King Jr Dr JERSEY CITY 07304","WILLIAMS C","08/25/2022","15:42:11","Service: EVALUATION Full inspection to the kitchen bathroom , boiler room Closets ,under the sink , front counter set up ,under the basement steps , ceiling and foundation. Pictures taken  Open Voids in the kitchen along the pipes  Leading down to the Basement under pizza oven   Open voids under the basement Steps void In concrete and and holes along pipes   Dropping found all over the basement floor plastic,toilet paper insulation cotton has been shredded up by juvenile rats  Rodent Proofing Job 2 and a Half hours concrete chicken wire copper mesh screws sheet rock metal patch sheet rock cement  2 LPS  4 Kethalls   Kethalls installation in the Kitchen  LPS installation 1 in the Basement and 1 in the back yard"
"105893","MARIA, DEPUTY DIRECTOR","293 NEPTUNE AVE BROOKLYN 11235","DELBIANCO","08/25/2022","15:44:13","School Closed till September"
"133771","B2 SPORT BAR & LOUNGE","865 Springfield Ave Irvington 07111","D PARRELLI","08/25/2022","15:45:07","Service 2x per month @ $80 per service = $160 plus tax  1st floor, basement, and backyard. Also a small apartment upstairs which I told them I'll throw in for the $160  Suggested (3) Ketchall Mouse Traps @ $30 each = $90  Service for roaches rodents gel spray maintenance"
"125850","FAMOUS FAMIGLIA PIZZERIA","1398 MADISON AVE NEW YORK 10029","CAROLINE","08/25/2022","15:48:00","KEYS READY FOR PICK UP"
"133785","115 Meat Market","115 Roseville Ave Newark 07107","D PARRELLI","08/25/2022","15:52:02","Service 1x per month @ $85 plus tax  1st floor, no basement  Medium sized deli   Service for roaches rodents gel spray maintenance"
"132307","KENNEDY CHICKEN & PIZZA","2409 2nd Ave New York 10035","R. CARRION","08/25/2022","15:53:00","Sent email to uncle Ray for call ahead."
"133133","RMA","867 E 48th St Brooklyn 11203","NICOLE.P","08/25/2022","15:57:00","emailed invoice and payment options"
"104905","TERRACE BAGELS","222-222A PROSPECT PARK WEST Brooklyn 11215","COWARD A.","08/25/2022","15:59:13","Service: PEST ELIM MAINT What I saw was heavy fly activity in a basement area and food prep area. What I did was changed fly glue boards, fan sprayed baseball throughout the site check or liberty, LPs replaced GPU board monitors and added new first strike bait and signed doh log sheet also installed 3 prozap insect guards."
"133401","RE BAR CHELSEA","225 W 19TH STREET NEW YORK 10011","HUNTLEY E.","08/25/2022","16:00:11","Reschedule for flylight installation"
"131480","URBAN VEGAN","915 Broad St Newark 07102","NICOLE.P","08/25/2022","16:03:00","SPOKE WITH TATIANA TWICE AND CONFIRMED THE CC INFO BUT THE CC DID NOT RUN. SHE IS GOING TO HAVE SOMEONE CALL ME BACK WITH NEW PAYMENT INFO"
"114820","NEW HULL ST CONDO ASSOC","182-253 HULL ST Brooklyn 11233","SILVESTRO","08/25/2022","16:04:28","Service: ROACHES Treated apartment for mice and roaches put gel in the cabinet no activity found . Customer will call to reschedule for doorstop it was too big"
"132307","KENNEDY CHICKEN & PIZZA","2409 2nd Ave New York 10035","VALERA F.","08/25/2022","16:05:21","Service: PEST ELIM MAINT Started app late   Placed down glue boards for monitoring purposes  Advion gel bait for roaches applied to pipes under dishwasher sink, on pipes under sink in basement.  Spot treatment suspend on baseboards, service area, behind service counter, kitchen, bathroom, prep area, basement , storage room and generator room.  Updated doh log (see photo)   IPM, RNR."
"129221","The Coffee Pot","3103 30th Ave Astoria 11102","FERNANDEZ","08/25/2022","16:05:51","Service: PEST ELIM MAINT Sprayed basement kitchen and dining area placed glue boards no activity seen"
"119944","OLD MAN HUSTLE","39 ESSEX ST NEW YORK 10002","LORA R.","08/25/2022","16:07:27","I was in Front of the Bar Took a Picture Gates are closed   Reschedule"
"133185","Pollos Napoli's","4513 34th Ave Long Island City 11101","NICOLE.P","08/25/2022","16:09:00","NEW ACH - ANTHONY M"
"117976","EMPIRE LOUNGE","1897 Coney Island Ave Brooklyn 11230","CAPPA T.","08/25/2022","16:09:07","Service: RATS Tons of voids need cement work they are gnawing right through the foam  I recommend 4 Lps loaded w bait in this basement  I mass trapped basement 3 60s mats and 8 rat snaps to cAtch what is running around in the basement  Tons of clutter hard to reach voids they need to clear out the clutter and droppings it would be easier to dust"
"110948","NAT AZAROW","232 POWELL ST BROOKLYN 11212","CURTIS B.","08/25/2022","16:10:24","Service: PEST ELIM MAINT Service completed"
"104103","Afro American  Parents Education &","108-17 159TH ST JAMAICA 11433","CHIN SAU","08/25/2022","16:11:57","Service: PEST ELIM MAINT Escorted with the super and spray for roaches and check for any mice"
"133622","BRAIN FREEZE","370 River Rd New Milford 07646","NICOLE.P","08/25/2022","16:13:00","NO MONEY ON THE CC. LM ON BOBS CELL"
